date_registration,time_registration,user_id,user_state_info,notify_pref,user_channel
4,17:23:44,12045860,Active,3,3
4,17:23:47,12045863,Active,3,3
4,17:24:17,12045869,Active,3,5
4,17:24:20,12045872,Active,0,1
4,17:25:02,12045875,Active,3,5
4,17:25:54,12045884,Active,3,3
4,17:27:06,12045887,Unconfirmed,3,5
4,17:30:06,12045899,Active,3,1
4,17:30:54,12045905,Active,3,4
4,17:30:59,12045908,Active,3,1
4,17:33:50,12045920,Active,3,7
4,17:33:58,12045923,Unconfirmed,3,2
4,17:34:07,12045926,Active,3,4
4,17:36:49,12045929,Active,3,3
4,17:37:29,12045932,Active,3,4
4,17:38:19,12045935,Active,3,3
4,17:39:09,12045938,Unconfirmed,3,1
4,17:39:39,12045941,Unconfirmed,3,1
4,17:40:07,12045944,Active,3,4
4,17:40:11,12045947,Unconfirmed,3,1
4,17:42:49,12045959,Active,0,7
4,17:46:04,12045971,Unconfirmed,3,1
4,17:48:18,12045980,Active,3,3
4,17:51:05,12045992,Active,3,2
4,17:52:39,12045995,Active,3,1
4,17:53:26,12045998,Active,3,4
4,17:57:33,12046016,Active,3,6
4,18:01:11,12046022,Active,3,4
4,18:02:26,12046031,Unconfirmed,3,3
4,18:05:57,12046043,Active,3,4
4,18:06:00,12046046,Active,3,4
4,18:07:45,12046052,Active,3,4
4,18:09:40,12046058,Active,0,2
4,18:10:09,12046061,Active,3,3
4,18:10:11,12046064,Active,3,4
4,18:12:03,12046082,Active,3,3
4,18:16:47,12046100,Active,3,3
4,18:17:11,12046103,Active,3,4
4,18:17:18,12046106,Active,3,6
4,18:21:49,12046124,Active,3,4
4,18:28:08,12046145,Active,3,3
4,18:31:19,12046151,Active,3,6
4,18:32:23,12046154,Active,3,3
4,18:34:14,12046157,Active,3,3
4,18:34:46,12046160,Active,3,4
4,18:35:44,12046166,Active,3,4
4,18:35:59,12046169,Unconfirmed,3,1
4,18:36:20,12046172,Active,3,3
4,18:38:07,12046178,Active,3,4
4,18:40:57,12046190,Active,3,4
4,18:41:17,12046193,Active,3,3
4,18:41:22,12046196,Active,0,7
4,18:41:45,12046202,Active,0,3
4,18:42:00,12046208,Active,3,3
4,18:44:13,12046217,Active,3,1
4,18:44:56,12046220,Active,3,1
4,18:44:59,12046223,Unconfirmed,3,1
4,18:44:59,12046226,Active,3,6
4,18:46:30,12046229,Unconfirmed,3,3
4,18:46:39,12046232,Unconfirmed,3,1
4,18:48:05,12046235,Active,3,1
4,18:49:15,12046241,Active,3,1
4,18:53:18,12046253,Active,3,2
4,18:57:07,12046265,Active,3,4
4,18:57:54,12046268,Unconfirmed,3,2
4,19:01:00,12046283,Active,3,5
4,19:01:14,12046286,Unconfirmed,3,3
4,19:05:16,12046289,Active,3,3
4,19:05:44,12046292,Active,3,4
4,19:07:03,12046301,Active,3,3
4,19:08:18,12046307,Active,3,1
4,19:11:28,12046322,Active,3,4
4,19:13:20,12046328,Active,0,1
4,19:18:00,12046337,Active,3,3
4,19:21:29,12046343,Active,0,3
4,19:22:23,12046346,Active,0,3
4,19:25:47,12046358,Active,3,1
4,19:26:28,12046361,Unconfirmed,3,3
4,19:27:00,12046364,Active,3,3
4,19:29:14,12046376,Active,3,3
4,19:30:14,12046379,Active,3,4
4,19:33:31,12046391,Active,3,3
4,19:35:53,12046394,Active,3,3
4,19:36:35,12046397,Active,3,2
4,19:40:28,12046418,Active,3,3
4,19:41:36,12046424,Active,3,2
4,19:42:15,12046430,Active,3,7
4,19:42:34,12046433,Active,3,6
4,19:42:58,12046436,Active,3,3
4,19:45:19,12046442,Active,3,5
4,19:46:08,12046445,Active,3,7
4,19:46:45,12046448,Unconfirmed,3,1
4,19:47:53,12046454,Active,3,7
4,19:48:58,12046457,Unconfirmed,3,5
4,19:49:43,12046460,Active,3,4
4,19:50:56,12046466,Active,3,4
4,19:52:13,12046472,Unconfirmed,3,3
4,19:52:26,12046475,Active,3,4
4,19:53:12,12046478,Active,3,3
4,19:53:13,12046481,Active,3,3
4,19:56:58,12046487,Active,3,4
4,19:57:56,12046493,Active,3,3
4,20:01:59,12046508,Unconfirmed,3,5
4,20:03:06,12046514,Active,3,3
4,20:03:09,12046517,Active,3,2
4,20:03:23,12046520,Active,3,3
4,20:04:35,12046526,Active,3,4
4,20:05:28,12046529,Active,3,3
4,20:08:55,12046544,Active,3,3
4,20:09:13,12046547,Unconfirmed,3,3
4,20:09:25,12046550,Active,3,4
4,20:09:26,12046553,Active,0,3
4,20:12:00,12046568,Active,3,3
4,20:12:49,12046571,Active,3,5
4,20:14:24,12046574,Active,3,6
4,20:15:51,12046583,Active,3,2
4,20:17:18,12046589,Active,3,1
4,20:17:47,12046592,Active,3,7
4,20:20:00,12046604,Active,3,4
4,20:20:53,12046607,Active,3,3
4,20:21:26,12046610,Active,3,1
4,20:24:49,12046622,Active,3,3
4,20:26:33,12046628,Unconfirmed,0,3
4,20:26:36,12046631,Active,3,6
4,20:31:25,12046637,Active,3,4
4,20:33:06,12046646,Active,3,2
4,20:33:18,12046649,Active,3,6
4,20:33:24,12046652,Active,3,3
4,20:36:37,12046664,Active,3,1
4,20:36:40,12046667,Active,3,3
4,20:36:46,12046670,Active,3,1
4,20:39:16,12046679,Active,3,1
4,20:40:33,12046682,Unconfirmed,3,1
4,20:40:41,12046688,Active,3,3
4,20:43:42,12046697,Active,3,3
4,20:45:27,12046712,Active,3,1
4,20:47:23,12046718,Active,3,4
4,20:48:30,12046727,Active,3,1
4,20:48:30,12046730,Active,3,2
4,20:51:21,12046742,Active,3,6
4,20:54:37,12046751,Unconfirmed,3,1
4,20:57:55,12046757,Active,3,3
4,20:58:27,12046763,Active,0,3
4,20:58:36,12046766,Active,3,1
4,21:02:33,12046781,Active,3,3
4,21:02:40,12046784,Unconfirmed,3,5
4,21:04:18,12046790,Active,3,6
4,21:13:30,12046820,Unconfirmed,3,3
4,21:16:39,12046826,Active,3,3
4,21:17:04,12046829,Unconfirmed,3,5
4,21:17:51,12046832,Active,3,5
4,21:18:46,12046838,Active,3,3
4,21:18:48,12046841,Active,3,3
4,21:18:58,12046844,Active,3,4
4,21:19:55,12046847,Active,3,3
4,21:24:55,12046865,Unconfirmed,3,1
4,21:25:06,12046868,Unconfirmed,3,5
4,21:26:42,12046874,Unconfirmed,3,3
4,21:27:40,12046880,Active,3,3
4,21:28:44,12046886,Active,3,3
4,21:29:50,12046889,Active,3,2
4,21:30:31,12046892,Active,3,1
4,21:32:10,12046898,Active,3,2
4,21:34:00,12046907,Active,3,3
4,21:34:06,12046910,Active,3,5
4,21:34:53,12046913,Active,3,6
4,21:34:58,12046916,Active,3,7
4,21:35:30,12046919,Unconfirmed,3,1
4,21:35:51,12046922,Active,3,3
4,21:37:54,12046934,Active,3,3
4,21:38:42,12046937,Active,3,3
4,21:42:40,12046943,Unconfirmed,3,1
4,21:43:44,12046946,Active,3,3
4,21:44:43,12046952,Active,3,4
4,21:45:10,12046955,Active,3,6
4,21:51:08,12046961,Active,0,7
4,21:55:15,12046970,Active,3,4
4,21:55:24,12046973,Unconfirmed,3,3
4,21:55:29,12046976,Active,0,1
4,21:55:33,12046979,Unconfirmed,3,3
4,21:56:40,12046982,Active,3,4
4,21:56:58,12046985,Active,3,3
4,21:57:00,12046988,Active,3,5
4,21:57:07,12046991,Active,3,3
4,21:57:19,12046997,Active,3,3
4,22:01:58,12047015,Unconfirmed,3,3
4,22:05:54,12047027,Active,3,3
4,22:06:38,12047033,Active,0,3
4,22:06:45,12047036,Active,3,1
4,22:09:22,12047042,Active,3,5
4,22:09:48,12047045,Active,3,4
4,22:10:46,12047051,Active,3,3
4,22:11:55,12047054,Unconfirmed,3,1
4,22:15:18,12047057,Active,3,4
4,22:16:14,12047060,Active,3,4
4,22:16:41,12047066,Unconfirmed,3,3
4,22:18:33,12047069,Active,3,3
4,22:20:35,12047072,Active,3,6
4,22:23:59,12047087,Unconfirmed,3,3
4,22:24:20,12047090,Unconfirmed,3,1
4,22:24:29,12047093,Active,3,3
4,22:26:38,12047102,Active,3,4
4,22:26:55,12047105,Active,3,5
4,22:31:01,12047120,Unconfirmed,3,1
4,22:31:22,12047123,Active,3,6
4,22:31:28,12047126,Active,3,4
4,22:32:06,12047132,Active,3,4
4,22:32:20,12047135,Active,3,3
4,22:33:20,12047138,Unconfirmed,3,3
4,22:36:25,12047153,Active,3,7
4,22:36:39,12047156,Active,3,4
4,22:37:01,12047159,Unconfirmed,3,5
4,22:37:21,12047162,Active,3,3
4,22:44:12,12047171,Active,3,2
4,22:45:07,12047174,Unconfirmed,3,1
4,22:45:45,12047177,Active,3,3
4,22:45:58,12047183,Active,3,4
4,22:46:53,12047186,Unconfirmed,3,3
4,22:50:19,12047195,Active,3,3
4,22:51:26,12047198,Active,3,3
4,22:51:32,12047201,Active,3,1
4,22:53:40,12047210,Active,3,6
4,22:54:41,12047213,Active,3,4
4,22:55:27,12047216,Active,3,6
4,22:55:28,12047219,Active,3,6
4,22:57:41,12047222,Active,3,3
4,22:59:27,12047228,Active,3,3
4,23:01:50,12047234,Active,3,4
4,23:04:44,12047243,Active,3,6
4,23:04:50,12047246,Active,3,1
4,23:08:59,12047261,Unconfirmed,3,5
4,23:12:00,12047267,Active,3,4
4,23:12:48,12047270,Active,3,4
4,23:12:58,12047273,Active,3,6
4,23:13:44,12047276,Active,3,5
4,23:14:14,12047282,Active,3,3
4,23:15:07,12047285,Active,3,3
4,23:15:24,12047288,Active,3,3
4,23:17:34,12047297,Active,3,4
4,23:18:02,12047306,Active,3,3
4,23:20:20,12047312,Unconfirmed,3,3
4,23:22:34,12047318,Active,3,4
4,23:25:29,12047330,Active,3,4
4,23:33:27,12047345,Active,3,4
4,23:34:04,12047351,Unconfirmed,3,1
4,23:34:33,12047354,Active,3,4
4,23:35:13,12047357,Active,3,6
4,23:36:01,12047360,Active,3,7
4,23:36:41,12047363,Active,0,6
4,23:37:05,12047366,Active,3,4
4,23:38:11,12047369,Active,3,3
4,23:46:00,12047381,Active,0,1
4,23:46:07,12047384,Active,3,3
4,23:46:21,12047387,Unconfirmed,3,3
4,23:46:54,12047390,Active,3,3
4,23:46:55,12047393,Active,3,2
4,23:47:45,12047399,Active,3,4
4,23:54:16,12047408,Active,3,3
4,23:58:20,12047417,Active,3,3
5,0:01:43,12047423,Active,3,3
5,0:02:34,12047426,Active,0,3
5,0:03:18,12047429,Active,3,3
5,0:03:48,12047432,Active,3,3
5,0:03:58,12047435,Active,0,3
5,0:04:51,12047438,Active,3,6
5,0:05:56,12047444,Unconfirmed,3,1
5,0:06:41,12047450,Unconfirmed,3,3
5,0:10:11,12047462,Active,3,6
5,0:13:07,12047465,Active,3,3
5,0:16:32,12047468,Active,3,3
5,0:17:41,12047474,Active,3,3
5,0:26:24,12047480,Unconfirmed,3,1
5,0:32:09,12047486,Active,3,5
5,0:32:55,12047489,Active,3,3
5,0:35:50,12047495,Active,3,3
5,0:36:11,12047498,Active,3,3
5,0:37:57,12047501,Active,3,1
5,0:38:52,12047504,Active,3,1
5,0:39:27,12047507,Active,3,3
5,0:39:53,12047510,Active,3,4
5,0:43:55,12047513,Active,3,4
5,0:46:27,12047516,Active,3,7
5,0:46:53,12047519,Active,3,3
5,0:47:38,12047522,Active,3,3
5,0:52:16,12047528,Active,3,6
5,0:52:51,12047531,Active,3,1
5,0:55:32,12047534,Unconfirmed,3,1
5,0:55:41,12047537,Active,3,7
5,0:58:02,12047543,Active,3,4
5,0:59:20,12047546,Active,3,7
5,1:00:54,12047549,Active,3,7
5,1:06:25,12047555,Active,3,3
5,1:07:20,12047558,Active,3,1
5,1:10:49,12047561,Active,3,3
5,1:12:48,12047564,Active,3,3
5,1:13:32,12047567,Active,3,3
5,1:36:22,12047576,Active,3,1
5,1:45:51,12047588,Unconfirmed,3,5
5,1:50:27,12047591,Active,3,4
5,1:57:12,12047597,Unconfirmed,3,5
5,2:43:32,12047606,Unconfirmed,3,1
5,2:47:03,12047612,Active,3,3
5,2:54:11,12047615,Active,3,2
5,2:58:26,12047618,Unconfirmed,3,3
5,3:13:16,12047624,Active,3,3
5,3:28:36,12047630,Active,3,7
5,3:32:01,12047633,Unconfirmed,3,3
5,4:01:52,12047636,Unconfirmed,3,3
5,4:41:52,12047642,Unconfirmed,3,1
5,4:53:52,12047645,Active,3,3
5,4:56:43,12047648,Active,3,1
5,5:02:33,12047651,Active,0,3
5,5:02:52,12047654,Active,3,3
5,5:02:57,12047657,Active,3,3
5,5:06:50,12047660,Active,3,3
5,5:07:08,12047663,Unconfirmed,3,3
5,6:11:57,12047681,Unconfirmed,3,3
5,6:12:31,12047684,Unconfirmed,3,3
5,6:14:43,12047687,Active,3,1
5,6:23:51,12047690,Unconfirmed,3,2
5,6:59:58,12047729,Active,3,3
5,7:38:56,12047783,Active,3,3
5,7:48:45,12047804,Active,3,4
5,7:51:17,12047810,Active,3,3
5,8:01:31,12047816,Active,3,5
5,8:01:43,12047819,Active,3,3
5,8:02:14,12047822,Unconfirmed,3,1
5,8:06:55,12047831,Active,3,3
5,8:08:51,12047840,Active,3,3
5,8:11:56,12047846,Active,3,3
5,8:14:54,12047855,Active,3,1
5,8:15:44,12047861,Active,3,1
5,8:15:56,12047864,Active,3,3
5,8:16:37,12047867,Active,3,3
5,8:17:08,12047870,Active,3,3
5,8:18:45,12047876,Active,3,6
5,8:19:37,12047879,Active,3,3
5,8:20:27,12047882,Active,3,3
5,8:20:30,12047885,Active,3,7
5,8:21:31,12047888,Unconfirmed,3,3
5,8:23:58,12047891,Active,3,3
5,8:26:46,12047894,Unconfirmed,3,3
5,8:32:18,12047903,Active,3,3
5,8:32:27,12047906,Active,3,7
5,8:32:37,12047909,Active,3,3
5,8:36:13,12047918,Active,3,3
5,8:36:27,12047921,Active,3,4
5,8:38:53,12047933,Active,0,3
5,8:41:07,12047936,Unconfirmed,3,1
5,8:43:25,12047939,Active,3,1
5,8:44:45,12047945,Active,3,3
5,8:47:25,12047954,Active,3,3
5,8:56:15,12047978,Active,3,3
5,8:57:33,12047984,Unconfirmed,3,3
5,8:59:24,12047993,Active,3,7
5,9:07:02,12048014,Active,3,3
5,9:09:44,12048020,Active,3,2
5,9:14:21,12048041,Unconfirmed,3,1
5,9:17:25,12048047,Unconfirmed,3,1
5,9:17:26,12048050,Active,3,7
5,9:19:10,12048062,Active,0,3
5,9:20:13,12048068,Unconfirmed,3,3
5,9:21:45,12048074,Unconfirmed,3,1
5,9:22:45,12048083,Active,3,3
5,9:23:35,12048086,Active,3,4
5,9:25:05,12048089,Active,3,1
5,9:27:27,12048095,Active,3,3
5,9:27:31,12048098,Unconfirmed,3,3
5,9:30:35,12048107,Unconfirmed,3,1
5,9:33:25,12048116,Active,3,3
5,9:33:27,12048119,Active,3,3
5,9:34:42,12048122,Active,3,1
5,9:40:59,12048146,Active,3,3
5,9:41:22,12048149,Active,0,3
5,9:42:14,12048152,Active,3,3
5,9:44:22,12048155,Active,3,1
5,9:45:11,12048158,Active,3,2
5,9:49:06,12048179,Active,3,3
5,9:51:04,12048185,Active,3,7
5,9:51:53,12048188,Active,3,6
5,9:51:57,12048191,Active,3,5
5,9:59:05,12048206,Active,3,4
5,9:59:12,12048209,Active,3,3
5,9:59:41,12048212,Active,0,4
5,10:03:06,12048224,Active,3,7
5,10:03:07,12048227,Active,0,3
5,10:04:32,12048233,Unconfirmed,3,1
5,10:04:39,12048236,Unconfirmed,3,3
5,10:06:24,12048242,Active,3,3
5,10:06:27,12048245,Active,3,3
5,10:08:01,12048254,Active,3,4
5,10:11:01,12048263,Active,3,4
5,10:12:02,12048266,Active,3,3
5,10:12:02,12048269,Active,0,3
5,10:12:39,12048272,Unconfirmed,3,2
5,10:14:14,12048278,Active,3,3
5,10:15:33,12048281,Active,3,4
5,10:16:46,12048290,Active,0,1
5,10:17:10,12048293,Active,3,3
5,10:18:05,12048299,Active,3,3
5,10:18:06,12048302,Active,3,4
5,10:18:23,12048305,Active,3,3
5,10:18:50,12048308,Active,3,3
5,10:19:46,12048317,Unconfirmed,3,1
5,10:20:23,12048320,Unconfirmed,3,1
5,10:21:15,12048326,Active,3,3
5,10:30:07,12048362,Active,3,1
5,10:33:02,12048368,Active,3,3
5,10:33:21,12048371,Active,3,3
5,10:37:06,12048383,Active,3,3
5,10:37:41,12048389,Active,3,4
5,10:40:03,12048398,Unconfirmed,3,1
5,10:43:06,12048410,Active,3,4
5,10:46:19,12048431,Active,3,3
5,10:47:21,12048434,Active,0,3
5,10:47:57,12048437,Active,3,1
5,10:49:24,12048443,Unconfirmed,3,3
5,10:51:54,12048452,Unconfirmed,3,5
5,10:53:53,12048464,Unconfirmed,3,1
5,10:55:32,12048470,Active,3,4
5,10:59:21,12048479,Active,3,1
5,10:59:23,12048482,Active,3,4
5,10:59:43,12048491,Active,3,3
5,11:02:19,12048497,Active,3,4
5,11:04:09,12048512,Active,3,3
5,11:05:17,12048515,Active,3,1
5,11:06:48,12048521,Active,3,3
5,11:07:59,12048524,Active,3,4
5,11:08:13,12048527,Active,3,3
5,11:08:18,12048530,Active,3,4
5,11:09:11,12048539,Active,3,3
5,11:10:27,12048545,Active,3,3
5,11:12:54,12048548,Active,3,3
5,11:14:24,12048554,Active,0,1
5,11:14:24,12048557,Unconfirmed,3,1
5,11:15:23,12048563,Active,3,4
5,11:15:44,12048566,Active,3,2
5,11:17:15,12048572,Unconfirmed,3,1
5,11:17:25,12048575,Active,3,4
5,11:17:37,12048578,Active,3,4
5,11:17:44,12048581,Active,3,1
5,11:18:06,12048584,Active,3,5
5,11:18:23,12048587,Active,3,4
5,11:18:25,12048590,Active,3,4
5,11:24:35,12048608,Active,3,4
5,11:25:14,12048617,Unconfirmed,3,3
5,11:27:17,12048626,Active,3,1
5,11:27:31,12048629,Active,3,4
5,11:27:57,12048635,Unconfirmed,3,1
5,11:30:59,12048638,Active,3,3
5,11:32:45,12048644,Active,3,3
5,11:33:51,12048647,Unconfirmed,3,1
5,11:34:41,12048653,Unconfirmed,3,2
5,11:34:56,12048656,Active,3,5
5,11:35:15,12048659,Active,3,6
5,11:39:56,12048683,Active,3,3
5,11:41:42,12048686,Unconfirmed,3,3
5,11:42:37,12048689,Active,3,1
5,11:43:30,12048695,Unconfirmed,3,1
5,11:44:54,12048704,Active,3,4
5,11:44:56,12048707,Unconfirmed,3,1
5,11:45:59,12048713,Unconfirmed,3,3
5,11:47:14,12048716,Unconfirmed,3,1
5,11:47:57,12048722,Active,3,1
5,11:50:04,12048731,Unconfirmed,3,3
5,11:50:38,12048734,Active,3,5
5,11:51:19,12048737,Unconfirmed,3,1
5,11:52:32,12048743,Active,3,1
5,11:53:45,12048746,Active,3,7
5,11:54:05,12048752,Active,3,3
5,11:56:34,12048761,Active,3,4
5,11:57:29,12048767,Active,3,4
5,12:02:00,12048791,Active,3,3
5,12:02:28,12048794,Active,3,3
5,12:04:48,12048806,Active,3,3
5,12:05:46,12048809,Active,3,4
5,12:06:53,12048815,Active,3,4
5,12:07:09,12048818,Active,3,4
5,12:08:43,12048827,Active,3,3
5,12:10:09,12048830,Active,0,4
5,12:13:01,12048839,Active,3,4
5,12:14:00,12048848,Active,3,4
5,12:14:37,12048854,Active,3,4
5,12:15:50,12048866,Active,3,4
5,12:16:39,12048875,Active,3,3
5,12:17:20,12048878,Active,3,6
5,12:21:57,12048887,Active,3,4
5,12:22:01,12048890,Active,3,4
5,12:24:07,12048896,Active,3,3
5,12:26:09,12048905,Active,3,5
5,12:26:44,12048908,Active,3,6
5,12:27:39,12048917,Unconfirmed,3,1
5,12:27:43,12048920,Unconfirmed,3,1
5,12:30:52,12048929,Active,3,4
5,12:31:22,12048938,Active,3,4
5,12:33:55,12048947,Active,3,1
5,12:34:18,12048953,Active,3,3
5,12:35:09,12048956,Active,3,3
5,12:38:29,12048959,Active,3,3
5,12:42:49,12048971,Active,3,4
5,12:42:51,12048974,Active,3,4
5,12:43:21,12048980,Active,3,3
5,12:43:39,12048983,Active,3,4
5,12:44:41,12048989,Active,3,4
5,12:45:43,12048992,Active,3,1
5,12:46:10,12048995,Unconfirmed,3,3
5,12:49:31,12048998,Active,3,3
5,12:52:40,12049013,Active,3,4
5,12:52:40,12049016,Active,3,6
5,12:56:16,12049028,Unconfirmed,3,1
5,12:56:44,12049031,Active,3,6
5,12:59:41,12049037,Active,3,6
5,13:01:28,12049043,Active,3,7
5,13:02:17,12049052,Active,3,3
5,13:02:27,12049055,Active,3,3
5,13:03:59,12049058,Active,3,3
5,13:04:40,12049061,Active,3,4
5,13:06:17,12049070,Unconfirmed,3,3
5,13:06:22,12049073,Active,3,4
5,13:07:10,12049079,Active,3,3
5,13:07:22,12049082,Active,0,3
5,13:11:32,12049091,Active,3,3
5,13:11:55,12049094,Active,3,1
5,13:12:09,12049097,Unconfirmed,3,3
5,13:13:13,12049100,Active,3,3
5,13:13:30,12049103,Active,3,1
5,13:14:10,12049106,Unconfirmed,3,1
5,13:14:50,12049109,Unconfirmed,3,1
5,13:14:55,12049112,Active,3,3
5,13:17:51,12049121,Active,3,4
5,13:18:52,12049130,Active,3,2
5,13:19:30,12049133,Active,3,1
5,13:19:48,12049136,Active,3,4
5,13:19:58,12049139,Active,3,4
5,13:23:50,12049151,Active,3,4
5,13:24:49,12049157,Active,3,1
5,13:24:55,12049163,Active,3,5
5,13:25:37,12049166,Active,3,3
5,13:25:53,12049169,Active,3,3
5,13:26:15,12049175,Active,3,4
5,13:26:35,12049178,Active,3,1
5,13:30:11,12049190,Active,3,3
5,13:31:43,12049199,Active,3,2
5,13:31:47,12049202,Active,3,3
5,13:33:00,12049205,Active,3,4
5,13:33:02,12049208,Active,3,6
5,13:38:00,12049229,Active,3,3
5,13:39:19,12049232,Active,3,4
5,13:40:02,12049235,Unconfirmed,3,1
5,13:40:25,12049238,Active,3,2
5,13:41:24,12049241,Active,3,3
5,13:41:58,12049244,Active,3,3
5,13:42:28,12049247,Active,3,1
5,13:42:47,12049250,Active,3,3
5,13:46:09,12049262,Unconfirmed,3,1
5,13:46:31,12049265,Active,3,3
5,13:46:37,12049268,Active,3,6
5,13:46:49,12049271,Active,3,3
5,13:47:42,12049274,Active,3,4
5,13:50:30,12049283,Active,3,4
5,13:51:05,12049289,Active,3,4
5,13:51:23,12049292,Active,3,3
5,13:51:55,12049295,Active,3,3
5,13:52:09,12049298,Active,3,4
5,13:53:12,12049307,Active,3,4
5,13:54:44,12049319,Active,3,1
5,13:55:06,12049322,Unconfirmed,3,1
5,13:55:56,12049328,Active,3,6
5,13:57:51,12049337,Active,3,3
5,13:59:29,12049343,Active,3,5
5,13:59:46,12049349,Active,3,4
5,13:59:53,12049352,Active,3,4
5,14:00:57,12049358,Active,3,3
5,14:03:11,12049361,Active,3,4
5,14:03:47,12049367,Unconfirmed,3,1
5,14:04:02,12049370,Unconfirmed,3,1
5,14:04:36,12049373,Active,3,4
5,14:04:49,12049379,Unconfirmed,3,5
5,14:04:54,12049382,Active,3,3
5,14:05:05,12049385,Active,3,1
5,14:05:33,12049388,Active,3,6
5,14:07:05,12049391,Active,3,4
5,14:08:06,12049397,Active,3,4
5,14:11:45,12049412,Unconfirmed,3,1
5,14:15:25,12049421,Active,3,6
5,14:15:29,12049424,Active,3,7
5,14:15:40,12049427,Active,3,4
5,14:15:52,12049430,Active,3,3
5,14:16:15,12049436,Active,3,4
5,14:16:27,12049439,Unconfirmed,3,3
5,14:17:11,12049442,Unconfirmed,3,1
5,14:18:06,12049445,Active,3,4
5,14:21:18,12049451,Active,3,3
5,14:21:41,12049457,Active,3,5
5,14:21:52,12049460,Active,3,2
5,14:23:24,12049466,Active,0,4
5,14:24:38,12049472,Active,3,3
5,14:24:48,12049475,Unconfirmed,3,1
5,14:27:48,12049478,Active,3,3
5,14:32:32,12049490,Unconfirmed,3,1
5,14:32:37,12049493,Active,3,3
5,14:33:13,12049499,Active,0,3
5,14:36:11,12049517,Active,3,2
5,14:36:14,12049520,Active,3,3
5,14:36:17,12049523,Active,3,4
5,14:36:45,12049529,Active,3,3
5,14:39:02,12049541,Active,3,3
5,14:40:33,12049544,Active,0,3
5,14:42:19,12049550,Active,3,6
5,14:43:28,12049556,Unconfirmed,3,3
5,14:45:04,12049559,Active,3,3
5,14:46:24,12049565,Unconfirmed,3,1
5,14:47:44,12049571,Active,3,3
5,14:47:58,12049574,Unconfirmed,3,3
5,14:49:16,12049580,Active,0,1
5,14:50:28,12049586,Active,3,6
5,14:53:29,12049592,Active,0,4
5,14:53:54,12049598,Active,3,4
5,14:56:33,12049628,Active,3,4
5,14:56:51,12049631,Active,0,1
5,15:00:55,12049682,Active,3,4
5,15:00:57,12049685,Active,3,3
5,15:01:53,12049688,Active,3,3
5,15:02:37,12049697,Active,0,4
5,15:02:51,12049703,Active,3,1
5,15:02:58,12049706,Active,0,6
5,15:03:55,12049712,Active,3,3
5,15:04:45,12049715,Active,3,3
5,15:05:43,12049724,Unconfirmed,3,1
5,15:05:52,12049727,Active,3,4
5,15:06:21,12049730,Active,0,4
5,15:08:37,12049739,Active,3,6
5,15:09:29,12049742,Active,3,4
5,15:10:43,12049745,Active,3,5
5,15:11:12,12049751,Active,3,3
5,15:11:38,12049754,Active,3,5
5,15:11:40,12049757,Active,3,5
5,15:12:30,12049760,Active,3,1
5,15:12:44,12049763,Unconfirmed,3,3
5,15:13:05,12049769,Active,3,3
5,15:14:56,12049781,Unconfirmed,3,3
5,15:15:32,12049784,Active,0,4
5,15:16:53,12049790,Active,3,7
5,15:17:29,12049793,Active,3,1
5,15:21:24,12049808,Active,3,4
5,15:23:58,12049823,Active,3,3
5,15:24:14,12049826,Active,3,1
5,15:24:23,12049829,Active,3,7
5,15:24:34,12049835,Unconfirmed,3,3
5,15:26:19,12049838,Active,3,6
5,15:27:27,12049844,Active,3,4
5,15:28:02,12049850,Active,3,4
5,15:29:05,12049853,Active,3,3
5,15:30:43,12049859,Active,3,4
5,15:31:02,12049862,Active,3,4
5,15:31:08,12049865,Active,3,1
5,15:32:18,12049871,Active,3,1
5,15:32:21,12049874,Active,3,3
5,15:33:30,12049880,Active,3,3
5,15:33:57,12049886,Unconfirmed,3,3
5,15:33:57,12049889,Active,3,3
5,15:34:09,12049892,Active,3,4
5,15:34:19,12049898,Active,3,3
5,15:34:48,12049901,Active,3,4
5,15:36:40,12049913,Active,3,3
5,15:38:28,12049919,Active,3,3
5,15:39:55,12049931,Active,3,2
5,15:42:31,12049946,Unconfirmed,3,5
5,15:42:54,12049949,Unconfirmed,3,3
5,15:43:28,12049952,Active,3,3
5,15:45:04,12049958,Active,3,3
5,15:49:48,12049979,Active,0,3
5,15:49:55,12049982,Active,3,4
5,15:50:58,12049991,Active,3,4
5,15:51:05,12049994,Unconfirmed,3,1
5,15:51:07,12049997,Active,3,4
5,15:57:12,12050048,Active,3,4
5,16:06:24,12050081,Active,3,3
5,16:08:51,12050099,Active,3,3
5,16:09:49,12050105,Active,3,3
5,16:13:15,12050123,Active,3,4
5,16:13:45,12050126,Active,3,6
5,16:15:27,12050132,Unconfirmed,3,3
5,16:15:41,12050135,Active,3,4
5,16:16:48,12050150,Active,3,4
5,16:17:10,12050156,Active,3,4
5,16:17:55,12050159,Active,3,4
5,16:18:01,12050162,Active,3,4
5,16:18:34,12050165,Active,3,4
5,16:18:48,12050168,Active,3,4
5,16:19:01,12050171,Unconfirmed,3,3
5,16:19:28,12050177,Active,3,1
5,16:20:17,12050183,Unconfirmed,3,1
5,16:21:09,12050186,Active,3,1
5,16:22:18,12050192,Active,3,4
5,16:24:30,12050204,Active,3,4
5,16:24:33,12050207,Active,3,3
5,16:25:09,12050216,Active,3,4
5,16:25:22,12050219,Active,3,2
5,16:25:23,12050222,Active,3,7
5,16:28:14,12050243,Active,3,7
